210,197,岩手県,北上市
211,197,岩手県,和賀郡
212,198,岩手県,花巻市
213,198,岩手県,遠野市
214,198,岩手県,紫波郡
215,22,宮城県,塩竈市
216,220,宮城県,登米市
217,223,宮城県,岩沼市
218,224,宮城県,角田市
219,224,宮城県,白石市
220,225,宮城県,石巻市
221,226,宮城県,気仙沼市
222,228,宮城県,栗原市
223,229,宮城県,大崎市
224,233,山形県,新庄市
225,234,山形県,酒田市
226,235,山形県,鶴岡市
227,23,山形県,上山市
228,237,山形県,寒河江市
229,237,山形県,尾花沢市
230,238,山形県,南陽市
231,238,山形県,長井市
232,240,福島県,双葉郡
233,241,福島県,喜多方市
234,241,福島県,南会津郡
235,241,福島県,南会津郡
236,241,福島県,喜多方市
237,242,福島県,会津若松市
238,243,福島県,二本松市
239,244,福島県,相馬市
240,24,福島県,伊達市
241,246,福島県,いわき市
242,247,福島県,石川郡
243,247,福島県,田村市
244,248,福島県,須賀川市
245,248,福島県,白河市
246,24,福島県,郡山市
247,25,新潟県,新潟市
248,25,新潟県,北蒲原郡
249,250,新潟県,阿賀野市
250,250,新潟県,五泉市
251,250,新潟県,新潟市
252,254,新潟県,新発田市
253,254,新潟県,胎内市
254,254,新潟県,北蒲原郡
255,254,新潟県,村上市
256,254,新潟県,岩船郡
257,254,新潟県,東蒲原郡
258,25,新潟県,上越市
259,255,新潟県,上越市
260,255,新潟県,妙高市
261,25,新潟県,糸魚川市
262,25,新潟県,上越市
263,25,新潟県,十日町市
264,256,新潟県,燕市
265,256,新潟県,西蒲原郡
266,256,新潟県,加茂市
267,256,新潟県,燕市
268,256,新潟県,三条市
269,256,新潟県,南蒲原郡
270,25,新潟県,十日町市
271,25,新潟県,中魚沼郡
272,257,新潟県,柏崎市
273,257,新潟県,刈羽郡
274,25,新潟県,南魚沼市
275,25,新潟県,南魚沼郡
276,25,新潟県,魚沼市
277,258,新潟県,小千谷市
278,258,新潟県,長岡市
279,258,新潟県,見附市
280,258,新潟県,三島郡
281,259,新潟県,佐渡市
282,260,長野県,飯田市
283,261,長野県,大町市
284,261,長野県,北安曇郡
285,26,長野県,須坂市
286,26,長野県,千曲市
287,26,長野県,長野市
288,26,長野県,上高井郡
289,26,長野県,上水内郡
290,263,長野県,安曇野市
291,263,長野県,塩尻市
292,263,長野県,松本市
293,263,長野県,東筑摩郡
294,264,長野県,塩尻市
295,264,長野県,木曽郡
296,265,長野県,伊那市
297,265,長野県,駒ヶ根市
298,265,長野県,上伊那郡
299,265,長野県,飯田市
300,265,長野県,下伊那郡
301,266,長野県,岡谷市
302,266,長野県,諏訪市
303,266,長野県,茅野市
304,266,長野県,上伊那郡
305,266,長野県,諏訪郡
306,267,長野県,小諸市
307,267,長野県,北佐久郡
308,267,長野県,佐久市
309,267,長野県,北佐久郡
310,267,長野県,南佐久郡
311,268,長野県,上田市
312,268,長野県,東御市
313,269,長野県,中野市
314,269,長野県,下高井郡
315,269,長野県,飯山市
316,269,長野県,下高井郡
317,269,長野県,下水内郡
318,270,群馬県,佐波郡
319,270,群馬県,伊勢崎市
320,27,群馬県,前橋市
321,27,群馬県,安中市
322,27,群馬県,高崎市
323,274,群馬県,富岡市
324,274,群馬県,甘楽郡
325,274,群馬県,高崎市
326,274,群馬県,藤岡市
327,274,群馬県,多野郡
328,274,埼玉県,児玉郡
329,276,群馬県,太田市
330,276,群馬県,館林市
331,276,群馬県,邑楽郡
332,276,埼玉県,熊谷市
333,277,群馬県,太田市
334,277,群馬県,桐生市
335,277,群馬県,みどり市
336,278,群馬県,沼田市
337,278,群馬県,利根郡
338,279,群馬県,渋川市
339,279,群馬県,吾妻郡
340,279,群馬県,北群
341,279,群馬県,馬郡
342,279,群馬県,吾妻郡
343,280,茨城県,古河市
344,280,茨城県,坂東市
345,280,茨城県,猿島郡
346,280,埼玉県,加須市
347,280,栃木県,小山市
348,280,栃木県,下都賀郡
349,282,栃木県,小山市
350,282,栃木県,栃木市
351,282,栃木県,下都賀郡
352,283,栃木県,佐野市
353,284,群馬県,太田市
354,284,群馬県,市場町
355,285,栃木県,真岡市
356,285,栃木県,芳賀郡
357,285,栃木県,小山市
358,285,栃木県,下野市
359,285,栃木県,河内郡
360,28,栃木県,宇都宮市
361,28,栃木県,さくら市、
362,28,栃木県,塩谷郡
363,28,栃木県,芳賀郡
364,287,栃木県,那須塩原市
365,287,栃木県,那須郡
366,287,栃木県,大田原市
367,287,栃木県,那須塩原市
368,287,栃木県,矢板市
369,287,栃木県,塩谷郡
370,287,栃木県,那須烏山市
371,287,栃木県,那須郡
372,288,栃木県,日光市
373,289,栃木県,鹿沼市
374,291,茨城県,行方市
375,291,茨城県,鉾田市
376,29,茨城県,那珂市
377,29,茨城県,ひたちなか市
378,29,茨城県,水戸市
379,29,茨城県,那珂郡
380,29,茨城県,東茨城郡
381,293,茨城県,北茨城市
382,293,茨城県,高萩市
383,294,茨城県,日立市
384,294,茨城県,常陸太田市
385,295,茨城県,常陸大宮市
386,295,茨城県,久慈郡
387,296,茨城県,笠間市
388,296,茨城県,東茨城郡
389,296,茨城県,桜川市
390,296,茨城県,下妻市
391,296,茨城県,筑西市
392,296,茨城県,結城市
393,296,茨城県,結城郡
394,296,茨城県,栃木県
395,297,茨城県,稲敷市
396,297,茨城県,取手市
397,297,茨城県,龍ヶ崎市
398,297,茨城県,稲敷郡
399,297,茨城県,北相馬郡
400,297,茨城県,常総市
401,297,茨城県,つくばみらい市
402,297,茨城県,坂東市
403,297,茨城県,守谷市
404,29,茨城県,稲敷市
405,29,茨城県,牛久市
406,29,茨城県,かすみがうら市
407,29,茨城県,つくば市
408,29,茨城県,土浦市
409,29,茨城県,稲敷郡
410,299,茨城県,石岡市
411,299,茨城県,小美玉市
412,299,茨城県,笠間市
413,299,茨城県,稲敷市
414,299,茨城県,潮来市
415,299,茨城県,鹿嶋市
416,299,茨城県,神栖市
417,3,東京都,２３区
418,3,東京都,狛江市
419,3,東京都,調布市
420,3,東京都,三鷹市
421,3,東京都,中原一丁目
422,422,東京都,小金井市
423,422,東京都,調布市
424,422,東京都,西東京市
425,422,東京都,新町
426,422,東京都,三鷹市
427,422,東京都,武蔵野市
428,42,東京都,稲城市
429,42,東京都,東村山市
430,42,東京都,府中市
431,42,東京都,小金井市
432,42,東京都,小平市
433,42,東京都,多摩市
434,42,東京都,清瀬市
435,42,東京都,小平市
436,42,東京都,狛江市
437,42,東京都,西和泉
438,42,東京都,調布市
439,42,東京都,西東京市
440,42,東京都,東久留米市
441,42,東京都,府中市
442,42,東京都,昭島市
443,42,東京都,あきる野市
444,42,東京都,国立市
445,42,東京都,国分寺市
446,42,東京都,羽村市
447,42,東京都,東大和市
448,42,東京都,日野市
449,42,東京都,府中市
450,42,東京都,武蔵村山市
451,42,東京都,西多摩郡
452,42,東京都,立川市
453,42,東京都,福生市
454,42,東京都,八王子市
455,42,東京都,町田市
456,42,神奈川県,相模原市
457,42,神奈川県,座間市
458,428,東京都,西多摩郡
459,428,東京都,青梅市
460,4,埼玉県,入間市
461,4,埼玉県,狭山市
462,4,埼玉県,所沢市
463,42,埼玉県,飯能市
464,42,埼玉県,日高市
465,43,千葉県,佐倉市
466,43,千葉県,千葉市
467,43,千葉県,八街市
468,43,千葉県,四街道市
469,43,千葉県,印旛郡
470,436,千葉県,市原市
471,438,千葉県,木更津市
472,438,千葉県,袖ヶ浦市
473,439,千葉県,君津市
474,439,千葉県,富津市
475,44,神奈川県,川崎市
476,44,東京都,町田市
477,45,神奈川県,横浜市
478,460,神奈川県,足柄下郡
479,460,神奈川県,箱根町
480,460,静岡県,裾野市
481,46,神奈川県,厚木市
482,46,神奈川県,海老名市
483,46,神奈川県,相模原市
484,46,神奈川県,座間市
485,46,神奈川県,大和市
486,463,神奈川県,伊勢原市
487,463,神奈川県,秦野市
488,463,神奈川県,平塚市
489,463,神奈川県,中郡
490,465,神奈川県,小田原市
491,465,神奈川県,南足柄市
492,465,神奈川県,足柄上郡
493,465,神奈川県,足柄下郡
494,465,静岡県,熱海市
495,466,神奈川県,藤沢市
496,467,神奈川県,綾瀬市
497,467,神奈川県,鎌倉市
498,467,神奈川県,逗子市
499,467,神奈川県,茅ヶ崎市
500,467,神奈川県,高座郡
501,46,神奈川県,逗子市
502,46,神奈川県,三浦市
503,46,神奈川県,横須賀市
504,46,神奈川県,三浦郡
505,470,千葉県,館山市
506,470,千葉県,南房総市
507,470,千葉県,安房郡
508,470,千葉県,いすみ市
509,470,千葉県,勝浦市
510,470,千葉県,夷隅郡
511,4,千葉県,鴨川市
512,4,千葉県,我孫子市
513,4,千葉県,柏市
514,4,千葉県,流山市
515,4,千葉県,野田市
516,47,千葉県,市川市
517,47,千葉県,浦安市
518,47,千葉県,鎌ヶ谷市
519,47,千葉県,船橋市
520,47,千葉県,松戸市
521,47,千葉県,鎌ヶ谷市
522,47,千葉県,千葉市花見川区
523,47,千葉県,習志野市
524,47,千葉県,船橋市
525,47,千葉県,八千代市
526,47,千葉県,白井市
527,475,千葉県,大網白里市
528,475,千葉県,東金市
529,475,千葉県,山武市
530,475,千葉県,山武郡九十九里町
531,475,千葉県,茂原市
532,475,千葉県,長生郡
533,476,千葉県,印西市
534,476,千葉県,富里市
535,476,千葉県,成田市
536,476,千葉県,印旛郡
537,478,千葉県,香取市
538,478,千葉県,香取郡
539,479,茨城県,神栖市
540,479,千葉県,旭市
541,479,千葉県,山武市松尾町
542,479,千葉県,匝瑳市
543,479,千葉県,香取郡多古町
544,479,千葉県,山武郡
545,48,埼玉県,上尾市
546,48,埼玉県,桶川市
547,48,埼玉県,春日部市
548,48,埼玉県,さいたま市
549,48,埼玉県,蓮田市
550,48,埼玉県,北足立郡
551,48,埼玉県,朝霞市
552,48,埼玉県,川口市
553,48,埼玉県,志木市
554,48,埼玉県,戸田市
555,48,埼玉県,新座市
556,48,埼玉県,富士見市
557,48,埼玉県,和光市
558,48,埼玉県,蕨市
559,480,埼玉県,加須市
560,480,埼玉県,久喜市
561,480,埼玉県,幸手市
562,480,埼玉県,白岡市
563,480,埼玉県,北葛飾郡杉戸町
564,480,埼玉県,南埼玉郡
565,48,埼玉県,北本市
566,48,埼玉県,行田市
567,48,埼玉県,熊谷市
568,48,埼玉県,鴻巣市
569,48,埼玉県,羽生市
570,48,埼玉県,深谷市
571,48,埼玉県,大里郡
572,48,埼玉県,越谷市
573,48,埼玉県,草加市
574,48,埼玉県,三郷市
575,48,埼玉県,八潮市
576,48,埼玉県,吉川市
577,48,埼玉県,北葛飾郡
578,49,埼玉県,川越市
579,49,埼玉県,坂戸市
580,49,埼玉県,鶴ヶ島市
581,49,埼玉県,富士見市
582,49,埼玉県,ふじみ野市
583,49,埼玉県,入間郡
584,49,埼玉県,比企郡
585,493,埼玉県,熊谷市
586,493,埼玉県,東松山市
587,493,埼玉県,秩父郡東秩父村
588,493,埼玉県,比企郡
589,494,埼玉県,秩父市
590,494,埼玉県,秩父郡
591,495,埼玉県,本庄市
592,495,埼玉県,児玉郡
593,4992,東京都,大島町
594,4992,東京都,神津島村
595,4992,東京都,利島村
596,4992,東京都,新島村
597,4994,東京都,御蔵島村
598,4994,東京都,三宅村
600,4996,東京都,青ヶ島村
601,4996,東京都,八丈町
602,4998,東京都,小笠原村
603,52,愛知県,あま市
604,52,愛知県,尾張旭市
605,52,愛知県,清須市
606,52,愛知県,東海市
607,52,愛知県,名古屋市
608,52,愛知県,日進市
609,52,愛知県,海部郡大治町
610,53,静岡県,湖西市
611,53,静岡県,浜松市
612,531,愛知県,田原市
613,532,愛知県,豊橋市
614,533,愛知県,蒲郡市
615,533,愛知県,豊川市
616,536,愛知県,新城市
617,536,愛知県,北設楽郡
618,537,静岡県,御前崎市
619,537,静岡県,掛川市
620,537,静岡県,菊川市
621,538,静岡県,磐田市
622,538,静岡県,袋井市
623,538,静岡県,周智郡
624,539,静岡県,磐田市
625,54,静岡県,静岡市
626,54,静岡県,藤枝市
627,54,静岡県,焼津市
628,544,静岡県,富士宮市
629,545,静岡県,富士市
630,547,静岡県,島田市
631,547,静岡県,榛原郡川根本町
632,548,静岡県,御前崎市
633,548,静岡県,菊川市
634,548,静岡県,牧之原市
635,548,静岡県,榛原郡吉田町
636,550,静岡県,御殿場市
637,550,静岡県,駿東郡小山町
638,551,山梨県,甲斐市
639,551,山梨県,韮崎市
640,551,山梨県,北杜市
641,55,山梨県,甲斐市
642,55,山梨県,甲府市
643,55,山梨県,中央市
644,55,山梨県,笛吹市
645,55,山梨県,南アルプス市
646,55,山梨県,中巨摩郡
647,55,山梨県,西八代郡市川三郷町
648,553,山梨県,甲州市
649,553,山梨県,笛吹市
650,553,山梨県,山梨市
651,554,山梨県,上野原市
652,554,山梨県,大月市
653,554,山梨県,都留市
654,554,山梨県,南都留郡道志村
655,555,山梨県,甲府市
656,555,山梨県,富士吉田市
657,555,山梨県,南都留郡
658,556,山梨県,西八代郡市川三郷町
659,556,山梨県,南巨摩郡
660,556,山梨県,南巨摩郡南部町
661,556,山梨県,南巨摩郡身延町
662,557,静岡県,熱海市
663,557,静岡県,伊豆市冷川
664,557,静岡県,伊東市
665,557,静岡県,賀茂郡東伊豆町
666,558,静岡県,伊豆市
667,558,静岡県,伊豆市
668,558,静岡県,伊豆の国市
669,558,静岡県,沼津市
670,558,静岡県,下田市
671,558,静岡県,賀茂郡
672,55,静岡県,伊豆の国市
673,55,静岡県,裾野市
674,55,静岡県,沼津市
675,55,静岡県,三島市
676,55,静岡県,駿東郡
677,55,静岡県,田方郡
678,561,愛知県,尾張旭市
679,561,愛知県,瀬戸市
680,561,愛知県,長久手市
681,561,愛知県,日進市
682,561,愛知県,みよし市
683,561,愛知県,愛知郡
684,562,愛知県,大府市
685,562,愛知県,知多市
686,562,愛知県,東海市
687,562,愛知県,豊明市
688,563,愛知県,西尾市
689,564,愛知県,岡崎市
690,564,愛知県,額田郡
691,565,愛知県,豊田市
692,566,愛知県,安城市
693,566,愛知県,刈谷市
694,566,愛知県,高浜市
695,566,愛知県,知立市
696,566,愛知県,碧南市
697,567,愛知県,愛西市
698,567,愛知県,稲沢市平和町
699,567,愛知県,津島市
700,567,愛知県,弥富市
701,567,愛知県,海部郡
702,567,三重県,（一部）
703,568,愛知県,犬山市
704,568,愛知県,春日井市
705,568,愛知県,北名古屋市
706,568,愛知県,小牧市
707,568,愛知県,西春日井郡
708,569,愛知県,知多市
709,569,愛知県,常滑市
710,569,愛知県,半田市
711,569,愛知県,知多郡
712,572,岐阜県,恵那市明智町吉良見
713,572,岐阜県,多治見市
714,572,岐阜県,土岐市
715,572,岐阜県,瑞浪市
716,573,岐阜県,恵那市
717,573,岐阜県,中津川市蛭川
718,573,岐阜県,中津川市
719,573,長野県,（一部）
720,574,岐阜県,可児市
721,574,岐阜県,美濃加茂市
722,574,岐阜県,可児郡
723,574,岐阜県,加茂郡
724,574,岐阜県,加茂郡
725,575,岐阜県,関市
726,575,岐阜県,美濃市
727,575,岐阜県,郡上市
728,576,岐阜県,下呂市
729,5769,岐阜県,高山市荘川町
730,5769,岐阜県,大野郡
731,577,岐阜県,高山市
732,577,岐阜県,飛騨市
733,578,岐阜県,高山市
734,578,岐阜県,飛騨市神岡町
735,58,岐阜県,各務原市
736,58,岐阜県,岐阜市
737,58,岐阜県,羽島市
738,58,岐阜県,本巣市
739,58,岐阜県,本巣郡
740,58,岐阜県,羽島郡
741,58,岐阜県,瑞穂市
742,581,岐阜県,関市
743,581,岐阜県,山県
744,584,岐阜県,大垣市
745,584,岐阜県,海津市
746,584,岐阜県,瑞穂市呂久
747,584,岐阜県,安八郡
748,584,岐阜県,揖斐郡池田町市橋
749,584,岐阜県,不破郡
750,584,岐阜県,養老郡
751,585,岐阜県,揖斐郡
752,586,愛知県,一宮市
753,586,愛知県,稲沢市
754,586,愛知県,岐阜県
755,587,愛知県,稲沢市
756,587,愛知県,岩倉市
757,587,愛知県,江南市
758,587,愛知県,丹羽郡
759,59,三重県,津市
760,59,三重県,鈴鹿市
761,59,三重県,四日市市
762,59,三重県,三重郡
763,594,三重県,いなべ市
764,594,三重県,桑名市
765,594,三重県,員弁郡
766,595,三重県,伊賀市
767,595,三重県,名張市
768,595,三重県,亀山市
769,596,三重県,伊勢市
770,596,三重県,多気郡明和町
771,596,三重県,度会郡
772,597,三重県,尾鷲市
773,597,三重県,北牟婁郡紀北町
774,597,三重県,熊野市
775,5979,三重県,南牟婁郡御浜町
776,598,三重県,松阪市
777,598,三重県,多気郡多気町
778,598,三重県,多気郡大台町
779,598,三重県,多気郡大紀町
780,599,三重県,鳥羽市
781,599,三重県,志摩市
782,599,三重県,度会郡南伊勢町
783,6,大阪府,池田市空港
784,6,大阪府,大阪市
785,6,大阪府,門真市
786,6,大阪府,吹田市
787,6,大阪府,摂津市
788,6,大阪府,豊中市
789,6,大阪府,東大阪市
790,6,大阪府,守口市
791,6,大阪府,八尾市
792,6,兵庫県,（一部）
793,72,大阪府,交野市
794,72,大阪府,門真市
795,72,大阪府,四條畷市
796,72,大阪府,大東市
797,72,大阪府,寝屋川市
798,72,大阪府,東大阪市
799,72,大阪府,枚方市
800,721,大阪府,河内長野市
801,721,大阪府,富田林市
802,721,大阪府,南河内郡
803,72,大阪府,大阪市
804,72,大阪府,大阪狭山市
805,72,大阪府,堺市
806,72,大阪府,高石市
807,72,大阪府,富田林市
808,72,大阪府,松原市
809,72,大阪府,泉佐野市
810,72,大阪府,貝塚市
811,72,大阪府,岸和田市
812,72,大阪府,泉南市
813,72,大阪府,阪南市
814,72,大阪府,泉南郡
815,72,大阪府,泉北郡忠岡町新浜
816,725,大阪府,和泉市
817,725,大阪府,泉大津市
818,725,大阪府,泉北郡
819,72,大阪府,茨木市
820,72,大阪府,摂津市
821,72,大阪府,高槻市
822,72,大阪府,池田市
823,72,大阪府,箕面市
824,72,大阪府,豊能郡
825,72,大阪府,兵庫県
826,72,大阪府,柏原市
827,72,大阪府,羽曳野市
828,72,大阪府,東大阪市
829,72,大阪府,藤井寺市
830,72,大阪府,八尾市
831,73,和歌山県,海南市
832,73,和歌山県,和歌山市
833,73,和歌山県,海草郡
834,735,三重県,南牟婁郡紀宝町
835,735,和歌山県,（一部）
836,735,和歌山県,東牟婁郡
837,736,和歌山県,岩出市
838,736,和歌山県,紀の川市
839,736,和歌山県,橋本市
840,736,和歌山県,伊都郡
841,737,和歌山県,有田市
842,737,和歌山県,有田郡
843,737,和歌山県,伊都郡かつらぎ町
844,738,和歌山県,御坊市
845,738,和歌山県,日高郡
846,739,和歌山県,田辺市
847,739,和歌山県,西牟婁郡
848,739,和歌山県,日高郡みなべ町
849,740,滋賀県,高島市
850,742,奈良県,奈良市
851,743,大阪府,四條畷市
852,743,京都府,（一部）
853,744,奈良県,橿原市
854,744,奈良県,桜井市
855,744,奈良県,磯城郡田原本町
856,744,奈良県,高市郡
857,745,奈良県,香芝市
858,745,奈良県,葛城市
859,745,奈良県,御所市
860,745,奈良県,大和高田市
861,745,奈良県,生駒郡
862,745,奈良県,北葛城郡
863,745,奈良県,磯城郡
864,745,奈良県,高市郡高取町
865,745,奈良県,吉野郡大淀町
866,745,奈良県,宇陀市
867,745,奈良県,宇陀郡
868,746,奈良県,吉野郡
869,746,奈良県,吉野郡十津川村
870,7468,奈良県,吉野郡
871,747,奈良県,五條市
872,747,奈良県,吉野郡野迫川村
873,747,奈良県,吉野郡
874,748,滋賀県,近江八幡市
875,748,滋賀県,東近江市
876,748,滋賀県,蒲生郡
877,748,滋賀県,甲賀市
878,748,滋賀県,湖南市
879,749,滋賀県,東近江市
880,749,滋賀県,彦根市
881,749,滋賀県,犬上郡
882,749,滋賀県,愛知郡
883,749,滋賀県,長浜市
884,749,滋賀県,米原市
885,75,大阪府,三島郡
886,75,京都府,（一部）
887,761,石川県,小松市
888,761,石川県,能美市
889,761,石川県,加賀市
890,76,石川県,金沢市
891,76,石川県,かほく市
892,76,石川県,野々市市
893,76,石川県,白山市
894,76,石川県,河北郡
895,76,石川県,能美郡
896,763,富山県,砺波市
897,763,富山県,南砺市
898,76,富山県,富山市
899,76,富山県,滑川市
900,76,富山県,中新川郡
901,765,富山県,魚津市
902,765,富山県,黒部市
903,765,富山県,下新川郡
904,766,富山県,射水市
905,766,富山県,小矢部市
906,766,富山県,高岡市
907,766,富山県,氷見市
908,767,石川県,七尾市
909,767,石川県,鹿島郡
910,767,石川県,羽咋市
911,767,石川県,羽咋郡
912,768,石川県,輪島市
913,768,石川県,鳳珠郡穴水町
914,768,石川県,珠洲市
915,768,石川県,鳳珠郡能登町
916,770,福井県,敦賀市
917,770,福井県,三方郡
918,770,福井県,三方上中郡若狭町
919,770,福井県,小浜市
920,770,福井県,大飯郡
921,770,福井県,三方上中郡若狭町
922,771,京都府,亀岡市
923,771,京都府,南丹市八木町
924,771,京都府,京都市右京区京北室谷町
925,771,京都府,南丹市
926,771,京都府,船井郡
927,772,京都府,宮津市
928,772,京都府,与謝郡
929,772,京都府,京丹後市
930,773,京都府,綾部市
931,773,京都府,福知山市
932,773,京都府,舞鶴市
933,774,京都府,宇治市
934,774,京都府,木津川市
935,774,京都府,京田辺市
936,774,京都府,城陽市
937,774,京都府,久世郡久御山町
938,774,京都府,相楽郡綴喜郡
939,774,京都府,綴喜郡
940,77,京都府,京都市伏見区醍醐
941,77,京都府,滋賀県
942,776,福井県,あわら市
943,776,福井県,坂井市
944,776,福井県,福井市
945,776,福井県,吉田郡
946,778,福井県,越前市
947,778,福井県,鯖江市
948,778,福井県,今立郡
949,778,福井県,南条郡
950,778,福井県,丹生郡
951,779,福井県,大野市
952,779,福井県,勝山市
953,78,兵庫県,明石市
954,78,兵庫県,加古川市平岡町土山
955,78,兵庫県,神戸市
956,78,兵庫県,西宮市
957,78,兵庫県,加古郡播磨町
958,790,兵庫県,宍粟市
959,790,兵庫県,姫路市安富町
960,790,兵庫県,佐用郡
961,790,兵庫県,加西市
962,790,兵庫県,神崎郡
963,791,兵庫県,たつの市
